product_id,product_name,category,brand,price_1_month_ago,price_1_week_ago,original_price,discounted_price,discount_percentage,competitor_price,rating,num_reviews,stock_left,is_flash_sale,is_fake_discount
P00211,Samsung TV 55 inch,Electronics,Samsung,37355.0,39666.0,46619,41309,11.39,43255.0,4.6,5349.0,45.0,0,0
P00212,Samsung Galaxy S23,Electronics,Samsung,53365.0,50256.0,63002,51190,18.75,50076.0,3.7,4709.0,184.0,1,0
P00213,HP Pavilion Laptop,Electronics,HP,54137.0,54175.0,62740,55658,11.29,57441.0,4.1,4286.0,120.0,0,0
P00214,Ikea Wooden Dining Table,Furniture,Ikea,44460.0,46682.0,57586,39978,30.58,43483.0,2.8,2324.0,184.0,1,1
P00215,Nike Running Shoes,Fashion,Nike,6394.0,5671.0,7254,6248,13.87,6262.0,4.0,141.0,76.0,0,0
P00216,Boat Smart Watch,Electronics,Boat,4024.0,4130.0,5016,4246,15.35,4013.0,4.5,1625.0,196.0,0,0
P00217,iPhone 13,Electronics,Apple,64578.0,52793.0,62007,48890,21.15,54024.0,3.7,516.0,145.0,1,0
P00218,Whirlpool Washing Machine,Appliances,Whirlpool,23109.0,25684.0,27781,24611,11.41,23572.0,3.0,2952.0,9.0,0,0
P00219,Adidas Sneakers,Fashion,Adidas,5113.0,5596.0,6424,5039,21.56,,4.1,6366.0,155.0,0,0
P00220,HP Pavilion Laptop,Electronics,HP,45733.0,42431.0,62458,50470,19.19,47615.0,3.7,1370.0,62.0,0,0
P00221,iPhone 14,Electronics,Apple,81541.0,71813.0,77796,62255,19.98,,4.1,,222.0,1,0
P00222,Puma Casual T-Shirt,Fashion,Puma,2055.0,2124.0,2231,2025,9.23,2014.0,4.8,1164.0,227.0,1,0
P00223,Samsung TV 55 inch,Electronics,Samsung,56793.0,57500.0,63753,52334,17.91,51087.0,4.3,5412.0,60.0,0,0
P00224,Ikea Wooden Dining Table,Furniture,Ikea,42519.0,40016.0,46198,40275,12.82,43056.0,4.6,2216.0,0.0,0,0
P00225,Ikea Wooden Dining Table,Furniture,Ikea,23351.0,25376.0,26395,23555,10.76,22997.0,3.7,6152.0,37.0,0,0
P00226,Voltas Air Conditioner,Appliances,Voltas,65230.0,65763.0,81095,55958,31.0,51566.0,4.4,1285.0,175.0,1,1
P00227,iPhone 13,Electronics,Apple,62225.0,66799.0,77033,66066,14.24,73335.0,2.9,856.0,,0,0
P00228,Nike Running Shoes,Fashion,Nike,3923.0,3997.0,4806,3325,30.82,3069.0,3.8,5887.0,70.0,1,1
P00229,iPhone 13,Electronics,Apple,66955.0,70608.0,81356,67459,17.08,70907.0,2.8,4035.0,101.0,0,0
P00230,iPhone 13,Electronics,Apple,58261.0,54037.0,68090,55113,19.06,60642.0,4.3,5232.0,190.0,0,0
P00231,JBL Bluetooth Speaker,Electronics,JBL,13538.0,17111.0,16409,13337,18.72,12442.0,4.1,3996.0,89.0,1,1
P00232,Samsung TV 55 inch,Electronics,Samsung,52741.0,55955.0,67835,54208,20.09,53492.0,4.4,,113.0,0,0
P00233,Nike Running Shoes,Fashion,Nike,4340.0,4849.0,5932,5078,14.4,5101.0,4.1,3889.0,44.0,0,0
P00234,Adidas Sneakers,Fashion,Adidas,4728.0,4818.0,6036,4947,18.04,5061.0,4.7,3035.0,118.0,0,1
P00235,Samsung Galaxy S23,Electronics,Samsung,80096.0,67840.0,99623,77029,22.68,85807.0,3.6,5470.0,201.0,0,0
P00236,Samsung Galaxy S23,Electronics,Samsung,68759.0,71563.0,84031,61678,26.6,64521.0,3.4,4958.0,154.0,1,0
P00237,Samsung TV 55 inch,Electronics,Samsung,56876.0,55952.0,66651,54627,18.04,50612.0,4.5,5252.0,113.0,0,0
P00238,Ikea Wooden Dining Table,Furniture,Ikea,20879.0,23867.0,25459,19800,22.23,18626.0,3.4,1665.0,49.0,0,0
P00239,Voltas Air Conditioner,Appliances,Voltas,64098.0,62011.0,73766,60771,17.62,58789.0,4.4,1715.0,143.0,0,0
P00240,HP Pavilion Laptop,Electronics,HP,65905.0,68466.0,72699,61299,15.68,58624.0,4.2,5971.0,6.0,1,0
P00241,JBL Bluetooth Speaker,Electronics,JBL,8027.0,8192.0,9687,8271,14.62,8679.0,3.4,1802.0,,0,0
P00242,Adidas Sneakers,Fashion,Adidas,7265.0,6569.0,8683,7169,17.44,7114.0,3.9,1509.0,31.0,0,0
P00243,Dell Inspiron Laptop,Electronics,Dell,64402.0,65426.0,74663,68013,8.91,75817.0,3.2,1486.0,59.0,1,0
P00244,Nike Running Shoes,Fashion,Nike,4694.0,4559.0,5797,4559,21.36,4487.0,3.2,3093.0,49.0,0,0
P00245,Whirlpool Washing Machine,Appliances,Whirlpool,24513.0,27091.0,27913,25213,9.67,27956.0,4.4,4541.0,244.0,0,1
P00246,Samsung Galaxy S23,Electronics,Samsung,65796.0,80201.0,85367,66047,22.63,66424.0,3.1,653.0,144.0,1,1
P00247,LG Refrigerator,Appliances,LG,55503.0,56337.0,65543,58002,11.51,55254.0,4.2,4609.0,104.0,0,0
P00248,HP Pavilion Laptop,Electronics,HP,75176.0,75299.0,78375,59355,24.27,62944.0,3.9,5996.0,208.0,1,1
P00249,Godrej Office Chair,Furniture,Godrej,8050.0,8722.0,9923,8558,13.76,8741.0,3.9,4853.0,115.0,0,0
P00250,iPhone 14,Electronics,Apple,65102.0,65781.0,81340,64235,21.03,69018.0,3.4,991.0,171.0,0,0
P00251,HP Pavilion Laptop,Electronics,HP,71836.0,70242.0,82443,67390,18.26,,3.2,3162.0,,0,0
P00252,HP Pavilion Laptop,Electronics,HP,54250.0,51798.0,52142,45264,13.19,41955.0,4.0,447.0,180.0,0,0
P00253,Samsung Galaxy S23,Electronics,Samsung,57549.0,58079.0,64600,57727,10.64,62673.0,3.2,6210.0,17.0,1,0
P00254,Voltas Air Conditioner,Appliances,Voltas,54530.0,52542.0,59453,52817,11.16,53718.0,4.6,3954.0,186.0,0,0
P00255,Whirlpool Washing Machine,Appliances,Whirlpool,41736.0,36398.0,45196,39614,12.35,36820.0,2.9,2829.0,55.0,0,0
P00256,HP Pavilion Laptop,Electronics,HP,43962.0,40630.0,58727,48389,17.6,48819.0,3.9,1636.0,74.0,0,0
P00257,Samsung Galaxy S23,Electronics,Samsung,80436.0,82549.0,100927,73468,27.21,71684.0,3.6,2327.0,164.0,0,0
P00258,Adidas Sneakers,Fashion,Adidas,7599.0,9505.0,10720,8384,21.79,8649.0,3.5,2440.0,37.0,0,0
P00259,JBL Bluetooth Speaker,Electronics,JBL,5392.0,5459.0,6525,5437,16.67,5674.0,3.7,3911.0,140.0,1,0
P00260,Ikea Wooden Dining Table,Furniture,Ikea,32452.0,30838.0,36417,31760,12.79,31108.0,3.3,3460.0,237.0,0,0
P00261,Dell Inspiron Laptop,Electronics,Dell,60840.0,54123.0,69116,57882,16.25,57003.0,3.0,4164.0,23.0,1,0
P00262,Samsung Galaxy S23,Electronics,Samsung,69688.0,67323.0,84056,66784,20.55,74696.0,4.5,2133.0,158.0,0,0
P00263,HP Pavilion Laptop,Electronics,HP,80257.0,83028.0,94244,68123,27.72,71155.0,3.8,238.0,166.0,1,1
P00264,Samsung Galaxy S23,Electronics,Samsung,51248.0,50415.0,61447,51938,15.48,56419.0,3.7,6236.0,62.0,0,0
P00265,HP Pavilion Laptop,Electronics,HP,66709.0,64470.0,76806,61815,19.52,56877.0,2.8,6222.0,148.0,0,0
P00266,Nike Running Shoes,Fashion,Nike,3307.0,3321.0,3772,3221,14.61,3184.0,3.2,5294.0,103.0,0,0
P00267,Boat Smart Watch,Electronics,Boat,4256.0,4708.0,5247,4311,17.84,4248.0,4.0,386.0,18.0,1,0
P00268,Ikea Wooden Dining Table,Furniture,Ikea,27464.0,25865.0,29453,25201,14.44,25841.0,4.1,1829.0,7.0,0,0
P00269,JBL Bluetooth Speaker,Electronics,JBL,8183.0,8860.0,9569,8432,11.88,8143.0,3.7,558.0,16.0,0,0
P00270,iPhone 13,Electronics,Apple,57893.0,60558.0,82715,65325,21.02,64397.0,3.7,1468.0,239.0,1,0
P00271,Ikea Wooden Dining Table,Furniture,Ikea,42451.0,46046.0,53139,39248,26.14,36401.0,4.7,2600.0,142.0,0,1
P00272,HP Pavilion Laptop,Electronics,HP,76999.0,76961.0,94194,73978,21.46,72871.0,3.3,248.0,109.0,0,0
P00273,iPhone 13,Electronics,Apple,66570.0,56927.0,87202,65262,25.16,69457.0,3.5,2136.0,41.0,0,0
P00274,Dell Inspiron Laptop,Electronics,Dell,60319.0,58007.0,71640,57980,19.07,53882.0,4.6,1583.0,26.0,0,0
P00275,HP Pavilion Laptop,Electronics,HP,59014.0,55179.0,59000,51829,12.15,,4.5,5493.0,137.0,0,0
P00276,Voltas Air Conditioner,Appliances,Voltas,54088.0,61564.0,66593,54955,17.48,54024.0,4.9,831.0,149.0,0,0
P00277,Ikea Wooden Dining Table,Furniture,Ikea,21508.0,22659.0,26477,20753,21.62,21415.0,3.5,1680.0,162.0,0,0
P00278,Adidas Sneakers,Fashion,Adidas,7334.0,8038.0,8465,7221,14.7,7175.0,3.1,3693.0,151.0,0,0
P00279,Adidas Sneakers,Fashion,Adidas,7013.0,7115.0,7404,6129,17.22,6547.0,4.7,201.0,59.0,1,0
P00280,iPhone 13,Electronics,Apple,55033.0,55415.0,63910,55711,12.83,55931.0,4.1,5191.0,54.0,0,0
P00281,Puma Casual T-Shirt,Fashion,Puma,2123.0,2278.0,2483,2222,10.51,2306.0,4.2,1107.0,,0,1
P00282,Dell Inspiron Laptop,Electronics,Dell,56584.0,52319.0,59823,50302,15.92,56227.0,3.8,2827.0,172.0,0,0
P00283,Samsung Galaxy S23,Electronics,Samsung,74573.0,95747.0,94149,76370,18.88,83096.0,3.0,2688.0,79.0,1,0
P00284,JBL Bluetooth Speaker,Electronics,JBL,2833.0,2855.0,2910,2619,10.0,2457.0,4.0,3215.0,117.0,1,0
P00285,LG Refrigerator,Appliances,LG,32156.0,32154.0,33241,29615,10.91,27775.0,4.5,3608.0,176.0,0,0
P00286,Dell Inspiron Laptop,Electronics,Dell,61155.0,66401.0,81278,69409,14.6,66622.0,4.9,1959.0,214.0,0,0
P00287,Godrej Office Chair,Furniture,Godrej,11866.0,12205.0,14254,10596,25.66,10397.0,3.3,3953.0,142.0,1,0
P00288,Puma Casual T-Shirt,Fashion,Puma,,1734.0,1719,1391,19.08,1525.0,3.4,391.0,121.0,1,0
P00289,Voltas Air Conditioner,Appliances,Voltas,46561.0,41852.0,50077,38979,22.16,41515.0,4.7,6233.0,225.0,1,1
P00290,JBL Bluetooth Speaker,Electronics,JBL,11690.0,11576.0,14282,11201,21.57,11703.0,4.1,747.0,171.0,0,0
P00291,Boat Smart Watch,Electronics,Boat,7850.0,7642.0,9437,7793,17.42,7884.0,3.2,,195.0,0,0
P00292,iPhone 13,Electronics,Apple,63612.0,60401.0,60917,56114,7.88,57638.0,4.7,4500.0,151.0,0,0
P00293,Nike Running Shoes,Fashion,Nike,4688.0,4424.0,5420,4764,12.1,4496.0,4.7,659.0,137.0,0,0
P00294,Samsung TV 55 inch,Electronics,Samsung,57307.0,55447.0,58696,54224,7.62,52797.0,3.5,3258.0,168.0,0,0
P00295,LG Refrigerator,Appliances,LG,58131.0,53173.0,66936,52370,21.76,51307.0,4.6,2771.0,20.0,0,0
P00296,Nike Running Shoes,Fashion,Nike,8186.0,8318.0,8192,7458,8.96,8163.0,2.8,4620.0,193.0,0,0
P00297,Puma Casual T-Shirt,Fashion,Puma,1636.0,1586.0,1853,1450,21.75,1338.0,4.1,6024.0,182.0,1,0
P00298,Adidas Sneakers,Fashion,Adidas,5108.0,5306.0,6233,4977,20.15,4794.0,4.3,1070.0,49.0,1,0
P00299,Whirlpool Washing Machine,Appliances,Whirlpool,21398.0,22661.0,26005,22066,15.15,22042.0,4.8,4746.0,188.0,0,0
P00300,Dell Inspiron Laptop,Electronics,Dell,55038.0,54986.0,70164,55147,21.4,51147.0,3.6,136.0,23.0,0,0
P00301,Adidas Sneakers,Fashion,Adidas,5817.0,5393.0,6480,5563,14.15,5290.0,4.1,1651.0,203.0,0,0
P00302,iPhone 13,Electronics,Apple,61670.0,61785.0,77528,65509,15.5,61319.0,3.5,5496.0,140.0,1,0
P00303,HP Pavilion Laptop,Electronics,HP,73410.0,76208.0,82332,72102,12.43,70719.0,4.5,5532.0,100.0,1,0
P00304,Puma Casual T-Shirt,Fashion,Puma,1842.0,1793.0,2122,1777,16.26,1741.0,3.6,6107.0,191.0,0,0
P00305,Puma Casual T-Shirt,Fashion,Puma,1419.0,1493.0,1761,1445,17.94,,3.4,3349.0,177.0,0,0
P00306,iPhone 13,Electronics,Apple,,66918.0,70099,63987,8.72,67835.0,3.6,4065.0,149.0,0,0
P00307,Whirlpool Washing Machine,Appliances,Whirlpool,38822.0,37016.0,36800,30778,16.36,29753.0,4.3,2852.0,216.0,0,1
P00308,Godrej Office Chair,Furniture,Godrej,4868.0,5181.0,5900,5135,12.97,5118.0,3.8,1180.0,189.0,0,0
P00309,Whirlpool Washing Machine,Appliances,Whirlpool,22684.0,22610.0,29521,24410,17.31,,3.7,1229.0,2.0,1,0
P00310,Dell Inspiron Laptop,Electronics,Dell,50904.0,53840.0,63800,53231,16.57,50069.0,3.4,2039.0,227.0,0,0
P00311,Godrej Office Chair,Furniture,Godrej,6855.0,7849.0,9814,7043,28.24,7593.0,4.8,5270.0,7.0,1,0
P00312,Dell Inspiron Laptop,Electronics,Dell,63549.0,54417.0,58750,51601,12.17,53825.0,4.3,3950.0,92.0,0,0
P00313,iPhone 14,Electronics,Apple,68066.0,70773.0,82260,67442,18.01,65659.0,2.8,1078.0,11.0,0,0
P00314,Dell Inspiron Laptop,Electronics,Dell,56300.0,58344.0,84046,65525,22.04,68000.0,4.3,585.0,8.0,0,0
P00315,Dell Inspiron Laptop,Electronics,Dell,56932.0,64306.0,70453,57893,17.83,63963.0,4.7,4729.0,149.0,0,0
P00316,Ikea Wooden Dining Table,Furniture,Ikea,26327.0,28555.0,29704,27289,8.13,27551.0,2.9,6180.0,165.0,0,0
P00317,Ikea Wooden Dining Table,Furniture,Ikea,29872.0,29167.0,34411,29876,13.18,30873.0,3.8,1146.0,33.0,0,1
P00318,iPhone 13,Electronics,Apple,55975.0,56270.0,63732,58777,7.77,54176.0,4.8,1577.0,97.0,0,0
P00319,Ikea Wooden Dining Table,Furniture,Ikea,28723.0,27389.0,30449,28046,7.89,29278.0,3.2,5603.0,169.0,0,0
P00320,Samsung Galaxy S23,Electronics,Samsung,55335.0,,64290,51548,19.82,55125.0,3.7,1307.0,187.0,0,0
P00321,Whirlpool Washing Machine,Appliances,Whirlpool,25308.0,22293.0,24516,18797,23.33,20685.0,3.8,5262.0,15.0,1,1
P00322,Dell Inspiron Laptop,Electronics,Dell,53980.0,52220.0,56014,51351,8.32,51715.0,3.4,2099.0,121.0,0,0
P00323,iPhone 14,Electronics,Apple,104033.0,90294.0,104911,81244,22.56,89220.0,3.0,1819.0,85.0,1,0
P00324,Boat Smart Watch,Electronics,Boat,8754.0,9434.0,10146,8037,20.79,8181.0,3.3,1965.0,73.0,1,0
P00325,iPhone 14,Electronics,Apple,74776.0,71232.0,80022,70551,11.84,74623.0,3.4,5222.0,244.0,0,0
P00326,iPhone 14,Electronics,Apple,73123.0,70036.0,79131,66784,15.6,69713.0,3.9,3152.0,140.0,1,0
P00327,Boat Smart Watch,Electronics,Boat,5541.0,5711.0,6368,5182,18.62,5729.0,3.3,2965.0,173.0,0,0
P00328,iPhone 13,Electronics,Apple,53144.0,57809.0,69834,49312,29.39,46058.0,4.6,5250.0,237.0,1,1
P00329,Samsung TV 55 inch,Electronics,Samsung,77615.0,89580.0,89364,80548,9.87,,2.8,1212.0,111.0,0,0
P00330,HP Pavilion Laptop,Electronics,HP,66862.0,60339.0,73813,62548,15.26,68690.0,3.6,1534.0,187.0,0,0
P00331,iPhone 14,Electronics,Apple,76590.0,73575.0,88963,71397,19.75,79160.0,3.7,3416.0,248.0,0,0
P00332,Voltas Air Conditioner,Appliances,Voltas,59311.0,59523.0,64153,57884,9.77,57269.0,4.1,4716.0,54.0,0,0
P00333,iPhone 14,Electronics,Apple,62409.0,70953.0,81142,63346,21.93,64493.0,4.4,5512.0,21.0,1,1
P00334,Ikea Wooden Dining Table,Furniture,Ikea,20728.0,24177.0,28427,19897,30.01,20867.0,3.5,1408.0,126.0,1,1
P00335,iPhone 13,Electronics,Apple,47772.0,50339.0,64719,51135,20.99,51339.0,4.3,2571.0,4.0,0,0
P00336,iPhone 14,Electronics,Apple,77309.0,85663.0,96317,80870,16.04,85473.0,3.4,5276.0,212.0,1,0
P00337,Boat Smart Watch,Electronics,Boat,4042.0,4899.0,5649,4119,27.08,3838.0,3.9,1083.0,164.0,0,0
P00338,Samsung TV 55 inch,Electronics,Samsung,47496.0,52207.0,56662,48730,14.0,52591.0,3.2,1630.0,28.0,0,0
P00339,iPhone 14,Electronics,Apple,68660.0,74895.0,73857,59834,18.99,64374.0,3.5,1924.0,216.0,1,0
P00340,Godrej Office Chair,Furniture,Godrej,10567.0,9707.0,10823,8475,21.69,8932.0,4.4,5986.0,39.0,1,1
P00341,Adidas Sneakers,Fashion,Adidas,8663.0,8105.0,9659,8089,16.25,8332.0,3.8,4416.0,55.0,0,1
P00342,Godrej Office Chair,Furniture,Godrej,11063.0,10002.0,12080,9416,22.05,9048.0,3.1,3599.0,110.0,0,0
P00343,Adidas Sneakers,Fashion,Adidas,3820.0,3899.0,3972,3306,16.77,3331.0,3.7,2278.0,174.0,0,0
P00344,Dell Inspiron Laptop,Electronics,Dell,59964.0,58250.0,68219,55629,18.46,62129.0,3.9,4662.0,213.0,0,0
P00345,Godrej Office Chair,Furniture,Godrej,12761.0,13832.0,15414,13645,11.48,13957.0,4.0,3488.0,76.0,1,0
P00346,Adidas Sneakers,Fashion,Adidas,9104.0,8419.0,10663,8931,16.24,8504.0,3.2,3393.0,163.0,0,0
P00347,Puma Casual T-Shirt,Fashion,Puma,900.0,837.0,1059,859,18.89,841.0,3.2,5159.0,80.0,0,0
P00348,HP Pavilion Laptop,Electronics,HP,55687.0,50369.0,70386,56578,19.62,60126.0,4.8,6010.0,16.0,1,0
P00349,iPhone 14,Electronics,Apple,77236.0,71821.0,86861,71787,17.35,77091.0,3.7,4332.0,185.0,0,0
P00350,Boat Smart Watch,Electronics,Boat,6065.0,5847.0,7334,6299,14.11,6778.0,4.3,3162.0,33.0,0,0
P00351,Samsung TV 55 inch,Electronics,Samsung,64032.0,69399.0,89342,75214,15.81,75852.0,4.0,6254.0,184.0,0,0
P00352,iPhone 14,Electronics,Apple,72660.0,,81092,67878,16.3,62915.0,4.7,4291.0,34.0,0,0
P00353,Puma Casual T-Shirt,Fashion,Puma,1097.0,1071.0,1243,1042,16.17,1148.0,4.3,1327.0,97.0,0,0
P00354,iPhone 14,Electronics,Apple,83106.0,92684.0,101832,81875,19.6,89729.0,3.8,5225.0,1.0,0,0
P00355,Ikea Wooden Dining Table,Furniture,Ikea,32809.0,34829.0,38427,34840,9.33,36564.0,4.6,5028.0,226.0,0,0
P00356,Adidas Sneakers,Fashion,Adidas,6138.0,5675.0,6812,5543,18.63,5205.0,4.3,6237.0,67.0,0,0
P00357,Nike Running Shoes,Fashion,Nike,6865.0,6654.0,7907,7081,10.45,7117.0,4.0,3028.0,247.0,0,0
P00358,iPhone 13,Electronics,Apple,71660.0,70751.0,76696,67707,11.72,62311.0,4.3,5669.0,25.0,0,0
P00359,Boat Smart Watch,Electronics,Boat,3965.0,3893.0,5276,4034,23.54,4238.0,3.6,3269.0,111.0,0,1
P00360,iPhone 13,Electronics,Apple,62935.0,58398.0,68055,58445,14.12,61357.0,3.7,1356.0,237.0,1,0
P00361,Dell Inspiron Laptop,Electronics,Dell,49550.0,48288.0,58555,43125,26.35,45709.0,3.7,2705.0,14.0,1,1
P00362,iPhone 14,Electronics,Apple,79267.0,81786.0,97302,72248,25.75,71146.0,3.9,3057.0,188.0,0,0
P00363,Ikea Wooden Dining Table,Furniture,Ikea,33275.0,35577.0,40395,33933,16.0,36500.0,3.7,,227.0,0,0
P00364,Ikea Wooden Dining Table,Furniture,Ikea,17373.0,18041.0,25194,20780,17.52,23174.0,3.6,2238.0,198.0,0,0
P00365,Nike Running Shoes,Fashion,Nike,6000.0,5785.0,6477,5738,11.41,5809.0,3.4,1360.0,2.0,0,0
P00366,Nike Running Shoes,Fashion,Nike,6037.0,6732.0,7030,5753,18.17,5358.0,3.0,4722.0,241.0,1,1
P00367,Adidas Sneakers,Fashion,Adidas,4286.0,4060.0,4607,4064,11.79,4186.0,4.0,1071.0,104.0,0,0
P00368,Puma Casual T-Shirt,Fashion,Puma,2059.0,2218.0,2721,2246,17.46,2231.0,2.9,4293.0,237.0,0,0
P00369,iPhone 13,Electronics,Apple,51185.0,51903.0,55541,49406,11.05,51535.0,3.8,5751.0,242.0,0,0
P00370,Ikea Wooden Dining Table,Furniture,Ikea,24675.0,23189.0,23428,20400,12.92,18944.0,4.5,5751.0,50.0,0,0
P00371,Ikea Wooden Dining Table,Furniture,Ikea,33470.0,29662.0,33312,25881,22.31,25227.0,4.6,754.0,29.0,1,1
P00372,HP Pavilion Laptop,Electronics,HP,64918.0,60834.0,61482,51726,15.87,50688.0,2.9,6108.0,94.0,1,0
P00373,iPhone 13,Electronics,Apple,59656.0,62474.0,76424,63851,16.45,65704.0,4.3,1166.0,15.0,0,0
P00374,Godrej Office Chair,Furniture,Godrej,10823.0,11426.0,13220,11407,13.71,10826.0,3.0,6328.0,65.0,0,0
P00375,Whirlpool Washing Machine,Appliances,Whirlpool,24012.0,26088.0,29423,25763,12.44,26950.0,3.1,5810.0,27.0,1,0
P00376,LG Refrigerator,Appliances,LG,74838.0,72383.0,75425,59708,20.84,65129.0,3.8,4545.0,133.0,0,1
P00377,LG Refrigerator,Appliances,LG,62466.0,63180.0,74296,59318,20.16,60456.0,2.8,4645.0,99.0,0,0
P00378,JBL Bluetooth Speaker,Electronics,JBL,10229.0,10492.0,10853,9837,9.36,9514.0,4.3,501.0,218.0,0,1
P00379,Whirlpool Washing Machine,Appliances,Whirlpool,26848.0,32649.0,35207,26768,23.97,28161.0,4.3,5452.0,247.0,1,1
P00380,Adidas Sneakers,Fashion,Adidas,7265.0,7847.0,9156,7740,15.47,8491.0,4.9,3823.0,71.0,0,1
P00381,LG Refrigerator,Appliances,LG,39689.0,37351.0,48590,38537,20.69,36896.0,3.4,1934.0,103.0,0,0
P00382,Dell Inspiron Laptop,Electronics,Dell,70115.0,68408.0,75908,64010,15.67,60230.0,4.1,1165.0,49.0,0,0
P00383,iPhone 13,Electronics,Apple,59611.0,58899.0,59107,52693,10.85,55387.0,3.2,2698.0,17.0,0,0
P00384,Dell Inspiron Laptop,Electronics,Dell,56279.0,53028.0,57731,53002,8.19,52852.0,4.5,3414.0,173.0,0,0
P00385,HP Pavilion Laptop,Electronics,HP,54605.0,51110.0,51650,47549,7.94,50647.0,3.7,5170.0,146.0,0,0
P00386,Samsung TV 55 inch,Electronics,Samsung,78491.0,78956.0,99310,81013,18.42,84535.0,4.1,3077.0,248.0,0,0
P00387,Ikea Wooden Dining Table,Furniture,Ikea,11645.0,12286.0,14819,12225,17.5,12025.0,3.3,,156.0,0,0
P00388,Whirlpool Washing Machine,Appliances,Whirlpool,19474.0,20355.0,21553,17878,17.05,17223.0,3.3,5299.0,209.0,0,0
P00389,iPhone 14,Electronics,Apple,68894.0,64381.0,76652,63448,17.23,58838.0,4.0,699.0,158.0,0,0
P00390,HP Pavilion Laptop,Electronics,HP,75368.0,69715.0,66472,56046,15.68,56757.0,4.0,581.0,153.0,1,0
P00391,JBL Bluetooth Speaker,Electronics,JBL,9309.0,10181.0,12812,9379,26.8,9343.0,4.2,5313.0,244.0,1,0
P00392,Whirlpool Washing Machine,Appliances,Whirlpool,23360.0,21907.0,26494,22042,16.8,20638.0,4.6,4298.0,244.0,0,0
P00393,Samsung Galaxy S23,Electronics,Samsung,65646.0,75320.0,88627,70451,20.51,65159.0,4.3,2428.0,23.0,0,0
P00394,Samsung Galaxy S23,Electronics,Samsung,65934.0,72582.0,77826,64071,17.67,68589.0,4.7,4972.0,103.0,0,0
P00395,Dell Inspiron Laptop,Electronics,Dell,45533.0,45968.0,57081,42203,26.06,42933.0,3.3,762.0,146.0,0,0
P00396,Whirlpool Washing Machine,Appliances,Whirlpool,39648.0,38937.0,47257,38705,18.1,40781.0,4.5,1659.0,113.0,1,0
P00397,Whirlpool Washing Machine,Appliances,Whirlpool,43754.0,41051.0,46059,41039,10.9,40897.0,3.7,5938.0,64.0,1,0
P00398,Ikea Wooden Dining Table,Furniture,Ikea,16219.0,17835.0,19330,15033,22.23,16600.0,3.3,1460.0,51.0,0,0
P00399,HP Pavilion Laptop,Electronics,HP,84795.0,81102.0,93570,66457,28.98,72512.0,2.9,916.0,102.0,1,1
P00400,Boat Smart Watch,Electronics,Boat,6815.0,6315.0,7470,5504,26.32,5846.0,3.2,5614.0,63.0,1,1
P00401,Nike Running Shoes,Fashion,Nike,3569.0,3833.0,4275,3541,17.17,3310.0,4.6,2280.0,101.0,1,0
P00402,HP Pavilion Laptop,Electronics,HP,50674.0,50951.0,51206,46872,8.46,44647.0,3.1,1783.0,172.0,1,0
P00403,Boat Smart Watch,Electronics,Boat,7888.0,7693.0,8095,7469,7.73,7657.0,4.0,3454.0,201.0,0,0
P00404,Samsung TV 55 inch,Electronics,Samsung,57689.0,62587.0,71311,61715,13.46,68650.0,3.7,358.0,121.0,0,0
P00405,Voltas Air Conditioner,Appliances,Voltas,58617.0,60416.0,67671,56169,17.0,61335.0,3.9,2518.0,53.0,0,0
P00406,Boat Smart Watch,Electronics,Boat,7416.0,7009.0,9058,7150,21.06,7546.0,4.2,5043.0,97.0,0,0
P00407,HP Pavilion Laptop,Electronics,HP,68022.0,71025.0,79627,71550,10.14,69944.0,4.1,751.0,181.0,0,0
P00408,Samsung Galaxy S23,Electronics,Samsung,55295.0,51421.0,64894,53391,17.73,55863.0,2.9,5460.0,176.0,0,0
P00409,Puma Casual T-Shirt,Fashion,Puma,1885.0,1529.0,2377,1844,22.42,1903.0,3.3,1259.0,30.0,0,0
P00410,Boat Smart Watch,Electronics,Boat,8469.0,8076.0,9860,8084,18.01,7662.0,4.0,3277.0,96.0,0,0
P00411,iPhone 14,Electronics,Apple,55165.0,55353.0,68950,59312,13.98,65222.0,3.6,5389.0,109.0,0,0
P00412,iPhone 13,Electronics,Apple,49340.0,51220.0,61726,54158,12.26,55558.0,4.2,4408.0,88.0,0,0
P00413,Boat Smart Watch,Electronics,Boat,8414.0,7888.0,9349,6836,26.88,7638.0,3.8,2507.0,213.0,0,1
P00414,Voltas Air Conditioner,Appliances,Voltas,57882.0,64608.0,69552,64093,7.85,60387.0,4.5,1797.0,209.0,0,0
P00415,Boat Smart Watch,Electronics,Boat,4545.0,4272.0,5202,4253,18.24,4362.0,2.9,6048.0,167.0,1,0
P00416,Samsung Galaxy S23,Electronics,Samsung,81636.0,74929.0,90853,77160,15.07,76592.0,4.2,6108.0,143.0,1,0
P00417,Boat Smart Watch,Electronics,Boat,4874.0,5283.0,6086,5019,17.53,4816.0,4.2,109.0,246.0,0,0
P00418,iPhone 14,Electronics,Apple,58149.0,56497.0,75415,58494,22.44,63751.0,4.4,3249.0,,0,0
P00419,Godrej Office Chair,Furniture,Godrej,9320.0,8861.0,10876,7905,27.32,7573.0,3.4,850.0,34.0,0,0
P00420,iPhone 14,Electronics,Apple,72913.0,75325.0,92216,77786,15.65,79183.0,3.0,3787.0,218.0,0,0
P00421,Ikea Wooden Dining Table,Furniture,Ikea,35930.0,31250.0,42443,34227,19.36,32390.0,3.8,5029.0,231.0,0,0
